Format Version,1.23,Take Name,Take 2020-10-12 01.44.55 PM,Take Notes,,Capture Frame Rate,250.000000,Export Frame Rate,250.000000,Capture Start Time,2020-10-12 01.44.55.875 PM,Total Frames in Take,4605,Total Exported Frames,4605,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
3858,15.432000,,,,,,,,,,,,,,,,,,,,,,,,
3859,15.436000,,,,,,,,,,,,,,,,,,,,,,,,
3860,15.440000,,,,,,,,,,,,,,,,,,,,,,,,
3861,15.444000,,,,,,,,,,,,,,,,,,,,,,,,
3862,15.448000,,,,,,,,,,,,,,,,,,,,,,,,
3863,15.452000,,,,,,,,,,,,,,,,,,,,,,,,
3864,15.456000,,,,,,,,,,,,,,,,,,,,,,,,
3865,15.460000,,,,,,,,,,,,,,,,,,,,,,,,
3866,15.464000,,,,,,,,,,,,,,,,,,,,,,,,
3867,15.468000,,,,,,,,,,,,,,,,,,,,,,,,
3868,15.472000,,,,,,,,,,,,,,,,,,,,,,,,
3869,15.476000,,,,,,,,,,,,,,,,,,,,,,,,
3870,15.480000,,,,,,,,,,,,,,,,,,,,,,,,
3871,15.484000,,,,,,,,,,,,,,,,,,,,,,,,
3872,15.488000,,,,,,,,,,,,,,,,,,,,,,,,
3873,15.492000,,,,,,,,,,,,,,,,,,,,,,,,
3874,15.496000,,,,,,,,,,,,,,,,,,,,,,,,
3875,15.500000,,,,,,,,,,,,,,,,,,,,,,,,
3876,15.504000,,,,,,,,,,,,,,,,,,,,,,,,
3877,15.508000,,,,,,,,,,,,,,,,,,,,,,,,
3878,15.512000,,,,,,,,,,,,,,,,,,,,,,,,
3879,15.516000,,,,,,,,,,,,,,,,,,,,,,,,
3880,15.520000,,,,,,,,,,,,,,,,,,,,,,,,
3881,15.524000,,,,,,,,,,,,,,,,,,,,,,,,
3882,15.528000,,,,,,,,,,,,,,,,,,,,,,,,
3883,15.532000,,,,,,,,,,,,,,,,,,,,,,,,
3884,15.536000,,,,,,,,,,,,,,,,,,,,,,,,
3885,15.540000,,,,,,,,,,,,,,,,,,,,,,,,
3886,15.544000,,,,,,,,,,,,,,,,,,,,,,,,
3887,15.548000,,,,,,,,,,,,,,,,,,,,,,,,
3888,15.552000,,,,,,,,,,,,,,,,,,,,,,,,
3889,15.556000,,,,,,,,,,,,,,,,,,,,,,,,
3890,15.560000,,,,,,,,,,,,,,,,,,,,,,,,
3891,15.564000,,,,,,,,,,,,,,,,,,,,,,,,
3892,15.568000,,,,,,,,,,,,,,,,,,,,,,,,
3893,15.572000,,,,,,,,,,,,,,,,,,,,,,,,
3894,15.576000,,,,,,,,,,,,,,,,,,,,,,,,
3895,15.580000,,,,,,,,,,,,,,,,,,,,,,,,
3896,15.584000,,,,,,,,,,,,,,,,,,,,,,,,
3897,15.588000,,,,,,,,,,,,,,,,,,,,,,,,
3898,15.592000,,,,,,,,,,,,,,,,,,,,,,,,
3899,15.596000,,,,,,,,,,,,,,,,,,,,,,,,
3900,15.600000,,,,,,,,,,,,,,,,,,,,,,,,
3901,15.604000,,,,,,,,,,,,,,,,,,,,,,,,
3902,15.608000,,,,,,,,,,,,,,,,,,,,,,,,
3903,15.612000,,,,,,,,,,,,,,,,,,,,,,,,
3904,15.616000,,,,,,,,,,,,,,,,,,,,,,,,
3905,15.620000,,,,,,,,,,,,,,,,,,,,,,,,
3906,15.624000,,,,,,,,,,,,,,,,,,,,,,,,
3907,15.628000,,,,,,,,,,,,,,,,,,,,,,,,
3908,15.632000,,,,,,,,,,,,,,,,,,,,,,,,
3909,15.636000,,,,,,,,,,,,,,,,,,,,,,,,
3910,15.640000,,,,,,,,,,,,,,,,,,,,,,,,
3911,15.644000,,,,,,,,,,,,,,,,,,,,,,,,
3912,15.648000,,,,,,,,,,,,,,,,,,,,,,,,
3913,15.652000,,,,,,,,,,,,,,,,,,,,,,,,
3914,15.656000,,,,,,,,,,,,,,,,,,,,,,,,
3915,15.660000,,,,,,,,,,,,,,,,,,,,,,,,
3916,15.664000,,,,,,,,,,,,,,,,,,,,,,,,
3917,15.668000,,,,,,,,,,,,,,,,,,,,,,,,
3918,15.672000,,,,,,,,,,,,,,,,,,,,,,,,
3919,15.676000,,,,,,,,,,,,,,,,,,,,,,,,
3920,15.680000,,,,,,,,,,,,,,,,,,,,,,,,
3921,15.684000,,,,,,,,,,,,,,,,,,,,,,,,
3922,15.688000,,,,,,,,,,,,,,,,,,,,,,,,
3923,15.692000,,,,,,,,,,,,,,,,,,,,,,,,
3924,15.696000,,,,,,,,,,,,,,,,,,,,,,,,
3925,15.700000,,,,,,,,,,,,,,,,,,,,,,,,
3926,15.704000,,,,,,,,,,,,,,,,,,,,,,,,
3927,15.708000,,,,,,,,,,,,,,,,,,,,,,,,
3928,15.712000,,,,,,,,,,,,,,,,,,,,,,,,
3929,15.716000,,,,,,,,,,,,,,,,,,,,,,,,
3930,15.720000,,,,,,,,,,,,,,,,,,,,,,,,
3931,15.724000,,,,,,,,,,,,,,,,,,,,,,,,
3932,15.728000,,,,,,,,,,,,,,,,,,,,,,,,
3933,15.732000,,,,,,,,,,,,,,,,,,,,,,,,
3934,15.736000,,,,,,,,,,,,,,,,,,,,,,,,
3935,15.740000,,,,,,,,,,,,,,,,,,,,,,,,
3936,15.744000,,,,,,,,,,,,,,,,,,,,,,,,
3937,15.748000,,,,,,,,,,,,,,,,,,,,,,,,
3938,15.752000,,,,,,,,,,,,,,,,,,,,,,,,
3939,15.756000,,,,,,,,,,,,,,,,,,,,,,,,
3940,15.760000,,,,,,,,,,,,,,,,,,,,,,,,
3941,15.764000,,,,,,,,,,,,,,,,,,,,,,,,
3942,15.768000,,,,,,,,,,,,,,,,,,,,,,,,
3943,15.772000,,,,,,,,,,,,,,,,,,,,,,,,
3944,15.776000,,,,,,,,,,,,,,,,,,,,,,,,
3945,15.780000,,,,,,,,,,,,,,,,,,,,,,,,
3946,15.784000,,,,,,,,,,,,,,,,,,,,,,,,
3947,15.788000,,,,,,,,,,,,,,,,,,,,,,,,
3948,15.792000,,,,,,,,,,,,,,,,,,,,,,,,
3949,15.796000,,,,,,,,,,,,,,,,,,,,,,,,
3950,15.800000,,,,,,,,,,,,,,,,,,,,,,,,
3951,15.804000,,,,,,,,,,,,,,,,,,,,,,,,
3952,15.808000,,,,,,,,,,,,,,,,,,,,,,,,
3953,15.812000,,,,,,,,,,,,,,,,,,,,,,,,
3954,15.816000,,,,,,,,,,,,,,,,,,,,,,,,
3955,15.820000,,,,,,,,,,,,,,,,,,,,,,,,
3956,15.824000,,,,,,,,,,,,,,,,,,,,,,,,
3957,15.828000,,,,,,,,,,,,,,,,,,,,,,,,
3958,15.832000,,,,,,,,,,,,,,,,,,,,,,,,
3959,15.836000,,,,,,,,,,,,,,,,,,,,,,,,
3960,15.840000,,,,,,,,,,,,,,,,,,,,,,,,
3961,15.844000,,,,,,,,,,,,,,,,,,,,,,,,
3962,15.848000,,,,,,,,,,,,,,,,,,,,,,,,
3963,15.852000,,,,,,,,,,,,,,,,,,,,,,,,
3964,15.856000,,,,,,,,,,,,,,,,,,,,,,,,
3965,15.860000,,,,,,,,,,,,,,,,,,,,,,,,
3966,15.864000,,,,,,,,,,,,,,,,,,,,,,,,
3967,15.868000,,,,,,,,,,,,,,,,,,,,,,,,
3968,15.872000,,,,,,,,,,,,,,,,,,,,,,,,
3969,15.876000,,,,,,,,,,,,,,,,,,,,,,,,
3970,15.880000,,,,,,,,,,,,,,,,,,,,,,,,
3971,15.884000,,,,,,,,,,,,,,,,,,,,,,,,
3972,15.888000,,,,,,,,,,,,,,,,,,,,,,,,
3973,15.892000,,,,,,,,,,,,,,,,,,,,,,,,
3974,15.896000,,,,,,,,,,,,,,,,,,,,,,,,
3975,15.900000,,,,,,,,,,,,,,,,,,,,,,,,
3976,15.904000,,,,,,,,,,,,,,,,,,,,,,,,
3977,15.908000,,,,,,,,,,,,,,,,,,,,,,,,
3978,15.912000,,,,,,,,,,,,,,,,,,,,,,,,
3979,15.916000,,,,,,,,,,,,,,,,,,,,,,,,
3980,15.920000,,,,,,,,,,,,,,,,,,,,,,,,
3981,15.924000,,,,,,,,,,,,,,,,,,,,,,,,
3982,15.928000,,,,,,,,,,,,,,,,,,,,,,,,
3983,15.932000,,,,,,,,,,,,,,,,,,,,,,,,
3984,15.936000,,,,,,,,,,,,,,,,,,,,,,,,
3985,15.940000,,,,,,,,,,,,,,,,,,,,,,,,
3986,15.944000,,,,,,,,,,,,,,,,,,,,,,,,
3987,15.948000,,,,,,,,,,,,,,,,,,,,,,,,
3988,15.952000,,,,,,,,,,,,,,,,,,,,,,,,
3989,15.956000,,,,,,,,,,,,,,,,,,,,,,,,
3990,15.960000,,,,,,,,,,,,,,,,,,,,,,,,
3991,15.964000,,,,,,,,,,,,,,,,,,,,,,,,
3992,15.968000,,,,,,,,,,,,,,,,,,,,,,,,
3993,15.972000,,,,,,,,,,,,,,,,,,,,,,,,
3994,15.976000,,,,,,,,,,,,,,,,,,,,,,,,
3995,15.980000,,,,,,,,,,,,,,,,,,,,,,,,
3996,15.984000,,,,,,,,,,,,,,,,,,,,,,,,
3997,15.988000,,,,,,,,,,,,,,,,,,,,,,,,
3998,15.992000,,,,,,,,,,,,,,,,,,,,,,,,
3999,15.996000,,,,,,,,,,,,,,,,,,,,,,,,
4000,16.000000,,,,,,,,,,,,,,,,,,,,,,,,
4001,16.004000,,,,,,,,,,,,,,,,,,,,,,,,
4002,16.008000,,,,,,,,,,,,,,,,,,,,,,,,
4003,16.012000,,,,,,,,,,,,,,,,,,,,,,,,
4004,16.016000,,,,,,,,,,,,,,,,,,,,,,,,
4005,16.020000,,,,,,,,,,,,,,,,,,,,,,,,
4006,16.024000,,,,,,,,,,,,,,,,,,,,,,,,
4007,16.028000,,,,,,,,,,,,,,,,,,,,,,,,
4008,16.032000,,,,,,,,,,,,,,,,,,,,,,,,
4009,16.036000,,,,,,,,,,,,,,,,,,,,,,,,
4010,16.040000,,,,,,,,,,,,,,,,,,,,,,,,
4011,16.044000,,,,,,,,,,,,,,,,,,,,,,,,
4012,16.048000,,,,,,,,,,,,,,,,,,,,,,,,
4013,16.052000,,,,,,,,,,,,,,,,,,,,,,,,
4014,16.056000,,,,,,,,,,,,,,,,,,,,,,,,
4015,16.060000,,,,,,,,,,,,,,,,,,,,,,,,
4016,16.064000,,,,,,,,,,,,,,,,,,,,,,,,
4017,16.068000,,,,,,,,,,,,,,,,,,,,,,,,
4018,16.072000,,,,,,,,,,,,,,,,,,,,,,,,
4019,16.076000,,,,,,,,,,,,,,,,,,,,,,,,
4020,16.080000,,,,,,,,,,,,,,,,,,,,,,,,
4021,16.084000,,,,,,,,,,,,,,,,,,,,,,,,
4022,16.088000,,,,,,,,,,,,,,,,,,,,,,,,
4023,16.092000,,,,,,,,,,,,,,,,,,,,,,,,
4024,16.096000,,,,,,,,,,,,,,,,,,,,,,,,
4025,16.100000,,,,,,,,,,,,,,,,,,,,,,,,
4026,16.104000,,,,,,,,,,,,,,,,,,,,,,,,
4027,16.108000,,,,,,,,,,,,,,,,,,,,,,,,
4028,16.112000,,,,,,,,,,,,,,,,,,,,,,,,
4029,16.116000,,,,,,,,,,,,,,,,,,,,,,,,
4030,16.120000,,,,,,,,,,,,,,,,,,,,,,,,
4031,16.124000,,,,,,,,,,,,,,,,,,,,,,,,
4032,16.128000,,,,,,,,,,,,,,,,,,,,,,,,
4033,16.132000,,,,,,,,,,,,,,,,,,,,,,,,
4034,16.136000,,,,,,,,,,,,,,,,,,,,,,,,
4035,16.140000,,,,,,,,,,,,,,,,,,,,,,,,
4036,16.144000,,,,,,,,,,,,,,,,,,,,,,,,
4037,16.148000,,,,,,,,,,,,,,,,,,,,,,,,
4038,16.152000,,,,,,,,,,,,,,,,,,,,,,,,
4039,16.156000,,,,,,,,,,,,,,,,,,,,,,,,
4040,16.160000,,,,,,,,,,,,,,,,,,,,,,,,
4041,16.164000,,,,,,,,,,,,,,,,,,,,,,,,
4042,16.168000,,,,,,,,,,,,,,,,,,,,,,,,
4043,16.172000,,,,,,,,,,,,,,,,,,,,,,,,
4044,16.176000,,,,,,,,,,,,,,,,,,,,,,,,
4045,16.180000,,,,,,,,,,,,,,,,,,,,,,,,
4046,16.184000,,,,,,,,,,,,,,,,,,,,,,,,
4047,16.188000,,,,,,,,,,,,,,,,,,,,,,,,
4048,16.192000,,,,,,,,,,,,,,,,,,,,,,,,
4049,16.196000,,,,,,,,,,,,,,,,,,,,,,,,
4050,16.200000,,,,,,,,,,,,,,,,,,,,,,,,
4051,16.204000,,,,,,,,,,,,,,,,,,,,,,,,
4052,16.208000,,,,,,,,,,,,,,,,,,,,,,,,
4053,16.212000,,,,,,,,,,,,,,,,,,,,,,,,
4054,16.216000,,,,,,,,,,,,,,,,,,,,,,,,
4055,16.220000,,,,,,,,,,,,,,,,,,,,,,,,
4056,16.224000,,,,,,,,,,,,,,,,,,,,,,,,
4057,16.228000,,,,,,,,,,,,,,,,,,,,,,,,
4058,16.232000,,,,,,,,,,,,,,,,,,,,,,,,
4059,16.236000,,,,,,,,,,,,,,,,,,,,,,,,
4060,16.240000,,,,,,,,,,,,,,,,,,,,,,,,
4061,16.244000,,,,,,,,,,,,,,,,,,,,,,,,
4062,16.248000,,,,,,,,,,,,,,,,,,,,,,,,
4063,16.252000,,,,,,,,,,,,,,,,,,,,,,,,
4064,16.256000,,,,,,,,,,,,,,,,,,,,,,,,
4065,16.260000,,,,,,,,,,,,,,,,,,,,,,,,
4066,16.264000,,,,,,,,,,,,,,,,,,,,,,,,
4067,16.268000,,,,,,,,,,,,,,,,,,,,,,,,
4068,16.272000,,,,,,,,,,,,,,,,,,,,,,,,
4069,16.276000,,,,,,,,,,,,,,,,,,,,,,,,
4070,16.280000,,,,,,,,,,,,,,,,,,,,,,,,
4071,16.284000,,,,,,,,,,,,,,,,,,,,,,,,
4072,16.288000,,,,,,,,,,,,,,,,,,,,,,,,
4073,16.292000,,,,,,,,,,,,,,,,,,,,,,,,
4074,16.296000,,,,,,,,,,,,,,,,,,,,,,,,
4075,16.300000,,,,,,,,,,,,,,,,,,,,,,,,
4076,16.304000,,,,,,,,,,,,,,,,,,,,,,,,
4077,16.308000,,,,,,,,,,,,,,,,,,,,,,,,
4078,16.312000,,,,,,,,,,,,,,,,,,,,,,,,
4079,16.316000,,,,,,,,,,,,,,,,,,,,,,,,
4080,16.320000,,,,,,,,,,,,,,,,,,,,,,,,
4081,16.324000,,,,,,,,,,,,,,,,,,,,,,,,
4082,16.328000,,,,,,,,,,,,,,,,,,,,,,,,
4083,16.332000,,,,,,,,,,,,,,,,,,,,,,,,
4084,16.336000,,,,,,,,,,,,,,,,,,,,,,,,
4085,16.340000,,,,,,,,,,,,,,,,,,,,,,,,
4086,16.344000,,,,,,,,,,,,,,,,,,,,,,,,
4087,16.348000,,,,,,,,,,,,,,,,,,,,,,,,
4088,16.352000,,,,,,,,,,,,,,,,,,,,,,,,
4089,16.356000,,,,,,,,,,,,,,,,,,,,,,,,
4090,16.360000,,,,,,,,,,,,,,,,,,,,,,,,
4091,16.364000,,,,,,,,,,,,,,,,,,,,,,,,
4092,16.368000,,,,,,,,,,,,,,,,,,,,,,,,
4093,16.372000,,,,,,,,,,,,,,,,,,,,,,,,
4094,16.376000,,,,,,,,,,,,,,,,,,,,,,,,
4095,16.380000,,,,,,,,,,,,,,,,,,,,,,,,
4096,16.384000,,,,,,,,,,,,,,,,,,,,,,,,
4097,16.388000,,,,,,,,,,,,,,,,,,,,,,,,
4098,16.392000,,,,,,,,,,,,,,,,,,,,,,,,
4099,16.396000,,,,,,,,,,,,,,,,,,,,,,,,
4100,16.400000,,,,,,,,,,,,,,,,,,,,,,,,
4101,16.404000,,,,,,,,,,,,,,,,,,,,,,,,
4102,16.408000,,,,,,,,,,,,,,,,,,,,,,,,
4103,16.412000,,,,,,,,,,,,,,,,,,,,,,,,
4104,16.416000,,,,,,,,,,,,,,,,,,,,,,,,
4105,16.420000,,,,,,,,,,,,,,,,,,,,,,,,
4106,16.424000,,,,,,,,,,,,,,,,,,,,,,,,
4107,16.428000,,,,,,,,,,,,,,,,,,,,,,,,
4108,16.432000,,,,,,,,,,,,,,,,,,,,,,,,
4109,16.436000,,,,,,,,,,,,,,,,,,,,,,,,
4110,16.440000,,,,,,,,,,,,,,,,,,,,,,,,
4111,16.444000,,,,,,,,,,,,,,,,,,,,,,,,
4112,16.448000,,,,,,,,,,,,,,,,,,,,,,,,
4113,16.452000,,,,,,,,,,,,,,,,,,,,,,,,
4114,16.456000,,,,,,,,,,,,,,,,,,,,,,,,
4115,16.460000,,,,,,,,,,,,,,,,,,,,,,,,
4116,16.464000,,,,,,,,,,,,,,,,,,,,,,,,
4117,16.468000,,,,,,,,,,,,,,,,,,,,,,,,
4118,16.472000,,,,,,,,,,,,,,,,,,,,,,,,
4119,16.476000,,,,,,,,,,,,,,,,,,,,,,,,
4120,16.480000,,,,,,,,,,,,,,,,,,,,,,,,
4121,16.484000,,,,,,,,,,,,,,,,,,,,,,,,
4122,16.488000,,,,,,,,,,,,,,,,,,,,,,,,
4123,16.492000,,,,,,,,,,,,,,,,,,,,,,,,
4124,16.496000,,,,,,,,,,,,,,,,,,,,,,,,
4125,16.500000,,,,,,,,,,,,,,,,,,,,,,,,
4126,16.504000,,,,,,,,,,,,,,,,,,,,,,,,
4127,16.508000,,,,,,,,,,,,,,,,,,,,,,,,
4128,16.512000,,,,,,,,,,,,,,,,,,,,,,,,
4129,16.516000,,,,,,,,,,,,,,,,,,,,,,,,
4130,16.520000,,,,,,,,,,,,,,,,,,,,,,,,
4131,16.524000,,,,,,,,,,,,,,,,,,,,,,,,
4132,16.528000,,,,,,,,,,,,,,,,,,,,,,,,
4133,16.532000,,,,,,,,,,,,,,,,,,,,,,,,
4134,16.536000,,,,,,,,,,,,,,,,,,,,,,,,
4135,16.540000,,,,,,,,,,,,,,,,,,,,,,,,
4136,16.544000,,,,,,,,,,,,,,,,,,,,,,,,
4137,16.548000,,,,,,,,,,,,,,,,,,,,,,,,
4138,16.552000,,,,,,,,,,,,,,,,,,,,,,,,
4139,16.556000,,,,,,,,,,,,,,,,,,,,,,,,
4140,16.560000,,,,,,,,,,,,,,,,,,,,,,,,
4141,16.564000,,,,,,,,,,,,,,,,,,,,,,,,
4142,16.568000,,,,,,,,,,,,,,,,,,,,,,,,
4143,16.572000,,,,,,,,,,,,,,,,,,,,,,,,
4144,16.576000,,,,,,,,,,,,,,,,,,,,,,,,
4145,16.580000,,,,,,,,,,,,,,,,,,,,,,,,
4146,16.584000,,,,,,,,,,,,,,,,,,,,,,,,
4147,16.588000,,,,,,,,,,,,,,,,,,,,,,,,
4148,16.592000,,,,,,,,,,,,,,,,,,,,,,,,
4149,16.596000,,,,,,,,,,,,,,,,,,,,,,,,
4150,16.600000,,,,,,,,,,,,,,,,,,,,,,,,
4151,16.604000,,,,,,,,,,,,,,,,,,,,,,,,
4152,16.608000,,,,,,,,,,,,,,,,,,,,,,,,
4153,16.612000,,,,,,,,,,,,,,,,,,,,,,,,
4154,16.616000,,,,,,,,,,,,,,,,,,,,,,,,
4155,16.620000,,,,,,,,,,,,,,,,,,,,,,,,
4156,16.624000,,,,,,,,,,,,,,,,,,,,,,,,
4157,16.628000,,,,,,,,,,,,,,,,,,,,,,,,
4158,16.632000,,,,,,,,,,,,,,,,,,,,,,,,
4159,16.636000,,,,,,,,,,,,,,,,,,,,,,,,
4160,16.640000,,,,,,,,,,,,,,,,,,,,,,,,
4161,16.644000,,,,,,,,,,,,,,,,,,,,,,,,
4162,16.648000,,,,,,,,,,,,,,,,,,,,,,,,
4163,16.652000,,,,,,,,,,,,,,,,,,,,,,,,
4164,16.656000,,,,,,,,,,,,,,,,,,,,,,,,
4165,16.660000,,,,,,,,,,,,,,,,,,,,,,,,
4166,16.664000,,,,,,,,,,,,,,,,,,,,,,,,
4167,16.668000,,,,,,,,,,,,,,,,,,,,,,,,
4168,16.672000,,,,,,,,,,,,,,,,,,,,,,,,
4169,16.676000,,,,,,,,,,,,,,,,,,,,,,,,
4170,16.680000,,,,,,,,,,,,,,,,,,,,,,,,
4171,16.684000,,,,,,,,,,,,,,,,,,,,,,,,
4172,16.688000,,,,,,,,,,,,,,,,,,,,,,,,
4173,16.692000,,,,,,,,,,,,,,,,,,,,,,,,
4174,16.696000,,,,,,,,,,,,,,,,,,,,,,,,
4175,16.700000,,,,,,,,,,,,,,,,,,,,,,,,
4176,16.704000,,,,,,,,,,,,,,,,,,,,,,1.289030,-1.370297,-0.135196
4177,16.708000,,,,,,,,,,,,,,,,,,,,,,1.288869,-1.370071,-0.135258
4178,16.712000,,,,,,,,,,,,,,,,,,,,,,1.288858,-1.369648,-0.135161
4179,16.716000,,,,,,,,,,,,,,,,,,,,,,1.288796,-1.369210,-0.135102
4180,16.720000,,,,,,,,,,,,,,,,,,,,,,1.288701,-1.368863,-0.135085
4181,16.724000,,,,,,,,,,,,,,,,,,,,,,1.288561,-1.368549,-0.135103
4182,16.728000,,,,,,,,,,,,,,,,,,,,,,1.288402,-1.368326,-0.135124
4183,16.732000,,,,,,,,,,,,,,,,,,,,,,1.288227,-1.368069,-0.135171
4184,16.736000,,,,,,,,,,,,,,,,,,,,,,1.288051,-1.367821,-0.135167
4185,16.740000,,,,,,,,,,,,,,,,,,,,,,1.287943,-1.367531,-0.135137
4186,16.744000,,,,,,,,,,,,,,,,,,,,,,1.287786,-1.367229,-0.135145
4187,16.748000,,,,,,,,,,,,,,,,,,,,,,1.287620,-1.366947,-0.135182
4188,16.752000,,,,,,,,,,,,,,,,,,,,,,1.287480,-1.366637,-0.135214
4189,16.756000,,,,,,,,,,,,,,,,,,,,,,1.287267,-1.366483,-0.135356
4190,16.760000,,,,,,,,,,,,,,,,,,,,,,1.287176,-1.366202,-0.135420
4191,16.764000,,,,,,,,,,,,,,,,,,,,,,1.286904,-1.366069,-0.135558
4192,16.768000,,,,,,,,,,,,,,,,,,,,,,1.286755,-1.365908,-0.135688
4193,16.772000,,,,,,,,,,,,,,,,,,,,,,1.286628,-1.365695,-0.135808
4194,16.776000,,,,,,,,,,,,,,,,,,,,,,1.286520,-1.365320,-0.135843
4195,16.780000,,,,,,,,,,,,,,,,,,,,,,1.286443,-1.364948,-0.135887
4196,16.784000,,,,,,,,,,,,,,,,,,,,,,,,
4197,16.788000,,,,,,,,,,,,,,,,,,,,,,,,
4198,16.792000,,,,,,,,,,,,,,,,,,,,,,,,
4199,16.796000,,,,,,,,,,,,,,,,,,,,,,,,
4200,16.800000,,,,,,,,,,,,,,,,,,,,,,,,
4201,16.804000,,,,,,,,,,,,,,,,,,,,,,,,
4202,16.808000,,,,,,,,,,,,,,,,,,,,,,,,
4203,16.812000,,,,,,,,,,,,,,,,,,,,,,,,
4204,16.816000,,,,,,,,,,,,,,,,,,,,,,1.284949,-1.363717,-0.136905
4205,16.820000,,,,,,,,,,,,,,,,,,,,,,1.284815,-1.363727,-0.136992
4206,16.824000,,,,,,,,,,,,,,,,,,,,,,,,
4207,16.828000,,,,,,,,,,,,,,,,,,,,,,,,
4208,16.832000,,,,,,,,,,,,,,,,,,,,,,,,
4209,16.836000,,,,,,,,,,,,,,,,,,,,,,,,
4210,16.840000,,,,,,,,,,,,,,,,,,,,,,,,
4211,16.844000,,,,,,,,,,,,,,,,,,,,,,,,
4212,16.848000,,,,,,,,,,,,,,,,,,,,,,,,
4213,16.852000,,,,,,,,,,,,,,,,,,,,,,,,
4214,16.856000,,,,,,,,,,,,,,,,,,,,,,,,
4215,16.860000,,,,,,,,,,,,,,,,,,,,,,,,
4216,16.864000,,,,,,,,,,,,,,,,,,,,,,,,
4217,16.868000,,,,,,,,,,,,,,,,,,,,,,,,
4218,16.872000,,,,,,,,,,,,,,,,,,,,,,,,
4219,16.876000,,,,,,,,,,,,,,,,,,,,,,,,
4220,16.880000,,,,,,,,,,,,,,,,,,,,,,,,
4221,16.884000,,,,,,,,,,,,,,,,,,,,,,,,
4222,16.888000,,,,,,,,,,,,,,,,,,,,,,,,
4223,16.892000,,,,,,,,,,,,,,,,,,,,,,,,
4224,16.896000,,,,,,,,,,,,,,,,,,,,,,,,
4225,16.900000,,,,,,,,,,,,,,,,,,,,,,,,
4226,16.904000,,,,,,,,,,,,,,,,,,,,,,,,
4227,16.908000,,,,,,,,,,,,,,,,,,,,,,,,
4228,16.912000,,,,,,,,,,,,,,,,,,,,,,,,
4229,16.916000,,,,,,,,,,,,,,,,,,,,,,,,
4230,16.920000,,,,,,,,,,,,,,,,,,,,,,,,
4231,16.924000,,,,,,,,,,,,,,,,,,,,,,,,
4232,16.928000,,,,,,,,,,,,,,,,,,,,,,,,
4233,16.932000,,,,,,,,,,,,,,,,,,,,,,,,
4234,16.936000,,,,,,,,,,,,,,,,,,,,,,,,
4235,16.940000,,,,,,,,,,,,,,,,,,,,,,,,
4236,16.944000,,,,,,,,,,,,,,,,,,,,,,,,
4237,16.948000,,,,,,,,,,,,,,,,,,,,,,,,
4238,16.952000,,,,,,,,,,,,,,,,,,,,,,,,
4239,16.956000,,,,,,,,,,,,,,,,,,,,,,,,
4240,16.960000,,,,,,,,,,,,,,,,,,,,,,,,
4241,16.964000,,,,,,,,,,,,,,,,,,,,,,,,
4242,16.968000,,,,,,,,,,,,,,,,,,,,,,,,
4243,16.972000,,,,,,,,,,,,,,,,,,,,,,,,
4244,16.976000,,,,,,,,,,,,,,,,,,,,,,,,
4245,16.980000,,,,,,,,,,,,,,,,,,,,,,,,
4246,16.984000,,,,,,,,,,,,,,,,,,,,,,,,
4247,16.988000,,,,,,,,,,,,,,,,,,,,,,,,
4248,16.992000,,,,,,,,,,,,,,,,,,,,,,,,
4249,16.996000,,,,,,,,,,,,,,,,,,,,,,,,
4250,17.000000,,,,,,,,,,,,,,,,,,,,,,,,
4251,17.004000,,,,,,,,,,,,,,,,,,,,,,,,
4252,17.008000,,,,,,,,,,,,,,,,,,,,,,,,
4253,17.012000,,,,,,,,,,,,,,,,,,,,,,,,
4254,17.016000,,,,,,,,,,,,,,,,,,,,,,,,
4255,17.020000,,,,,,,,,,,,,,,,,,,,,,,,
4256,17.024000,,,,,,,,,,,,,,,,,,,,,,,,
4257,17.028000,,,,,,,,,,,,,,,,,,,,,,,,
4258,17.032000,,,,,,,,,,,,,,,,,,,,,,,,
4259,17.036000,,,,,,,,,,,,,,,,,,,,,,,,
4260,17.040000,,,,,,,,,,,,,,,,,,,,,,,,
4261,17.044000,,,,,,,,,,,,,,,,,,,,,,,,
4262,17.048000,,,,,,,,,,,,,,,,,,,,,,,,
4263,17.052000,,,,,,,,,,,,,,,,,,,,,,,,
4264,17.056000,,,,,,,,,,,,,,,,,,,,,,,,
4265,17.060000,,,,,,,,,,,,,,,,,,,,,,,,
4266,17.064000,,,,,,,,,,,,,,,,,,,,,,,,
4267,17.068000,,,,,,,,,,,,,,,,,,,,,,,,
4268,17.072000,,,,,,,,,,,,,,,,,,,,,,,,
4269,17.076000,,,,,,,,,,,,,,,,,,,,,,,,
4270,17.080000,,,,,,,,,,,,,,,,,,,,,,,,
4271,17.084000,,,,,,,,,,,,,,,,,,,,,,,,
4272,17.088000,,,,,,,,,,,,,,,,,,,,,,,,
4273,17.092000,,,,,,,,,,,,,,,,,,,,,,,,
4274,17.096000,,,,,,,,,,,,,,,,,,,,,,,,
4275,17.100000,,,,,,,,,,,,,,,,,,,,,,,,
4276,17.104000,,,,,,,,,,,,,,,,,,,,,,,,
4277,17.108000,,,,,,,,,,,,,,,,,,,,,,,,
